Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-5632684,"Hedgehog 'on' state",2,92,0.0068082587138311255,0.7991718918001423,0.7991718918001423,9,37,0.0033318325078793335,9606,Homo sapiens,"PTCH1","","R-HSA-5632677;R-HSA-5632646;R-HSA-5632653;R-HSA-5632668;R-HSA-5632652;R-HSA-5635865;R-HSA-5632649;R-HSA-5632648;R-HSA-5635848"
R-HSA-5617833,"Cilium Assembly",5,207,0.015318582106120032,0.8009749499439976,0.8009749499439976,18,50,0.004502476361999099,9606,Homo sapiens,"OFD1;TUBB1;CEP76;HSPB11;CEP78","","R-HSA-5624949;R-HSA-5626228;R-HSA-5625424;R-HSA-5626227;R-HSA-5625426;R-HSA-5617820;R-HSA-5626681;R-HSA-5624952;R-HSA-5617816;R-HSA-5618328;R-HSA-5618331;R-HSA-5638009;R-HSA-5617825;R-HSA-5625421;R-HSA-5626220;R-HSA-5626223;R-HSA-5625416;R-HSA-5626699"
R-HSA-983168,"Antigen processing: Ubiquitination & Proteasome degradation",8,315,0.02331088581366092,0.8013095441727508,0.8013095441727508,4,9,8.104457451598379E-4,9606,Homo sapiens,"SOCS3;HERC4;RNF213;TRIM4;ANAPC5;CBLB;FBXO32;SH3RF1","","R-HSA-983147;R-HSA-983157;R-HSA-983156;R-HSA-983140"
R-HSA-2142691,"Synthesis of Leukotrienes (LT) and Eoxins (EX)",1,50,0.003700140605343003,0.8028257335051617,0.8028257335051617,5,19,0.0017109410175596578,9606,Homo sapiens,"ALOX5","","R-HSA-265296;R-HSA-266050;R-HSA-266051;R-HSA-2161768;R-HSA-429016"
R-HSA-442755,"Activation of NMDA receptor and postsynaptic events",1,50,0.003700140605343003,0.8028257335051617,0.8028257335051617,1,22,0.001981089599279604,9606,Homo sapiens,"PRKACB","","R-HSA-443474"
R-HSA-6794362,"Protein-protein interactions at synapses",2,93,0.006882261525937986,0.804024520149146,0.804024520149146,2,33,0.0029716343989194057,9606,Homo sapiens,"FLOT1;LIN7A","","R-HSA-8849908;R-HSA-6794352"
R-HSA-72312,"rRNA processing",6,245,0.018130688966180714,0.8058372819455499,0.8058372819455499,4,21,0.0018910400720396217,9606,Homo sapiens,"RPL38;RPS11;RPS4Y1;EXOSC1;RPS24","","R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791218"
R-HSA-6804756,"Regulation of TP53 Activity through Phosphorylation",2,94,0.006956264338044846,0.8087728111894202,0.8087728111894202,1,26,0.0023412877082395317,9606,Homo sapiens,"TAF15;ATP5C1","","R-HSA-6805399"
R-HSA-8955332,"Carboxyterminal post-translational modifications of tubulin",1,51,0.003774143417449863,0.809137529251737,0.809137529251737,6,6,5.40297163439892E-4,9606,Homo sapiens,"TUBB1","","R-HSA-8955706;R-HSA-8955869;R-HSA-8955712;R-HSA-8865774;R-HSA-8867370;R-HSA-8866105"
R-HSA-432040,"Vasopressin regulates renal water homeostasis via Aquaporins",1,51,0.003774143417449863,0.809137529251737,0.809137529251737,2,14,0.0012606933813597478,9606,Homo sapiens,"PRKACB","","R-HSA-111925;R-HSA-432232"
R-HSA-75876,"Synthesis of very long-chain fatty acyl-CoAs",1,51,0.003774143417449863,0.809137529251737,0.809137529251737,1,12,0.001080594326879784,9606,Homo sapiens,"ACSL1","","R-HSA-201035"
R-HSA-375280,"Amine ligand-binding receptors",1,51,0.003774143417449863,0.809137529251737,0.809137529251737,1,15,0.0013507429085997298,9606,Homo sapiens,"ADRB2","","R-HSA-390674"
R-HSA-1461973,"Defensins",1,51,0.003774143417449863,0.809137529251737,0.809137529251737,1,19,0.0017109410175596578,9606,Homo sapiens,"TLR10","","R-HSA-1974676"
R-HSA-194138,"Signaling by VEGF",3,134,0.009916376822319248,0.8094522451481092,0.8094522451481092,6,83,0.007474110760918505,9606,Homo sapiens,"NCF4;AKT3;PRKACB","","R-HSA-2317314;R-HSA-198640;R-HSA-5218827;R-HSA-5218841;R-HSA-5218854;R-HSA-198270"
R-HSA-1912408,"Pre-NOTCH Transcription and Translation",1,52,0.0038481462295567232,0.8152477230189146,0.8152477230189146,2,20,0.0018009905447996398,9606,Homo sapiens,"TFDP2","","R-HSA-4395231;R-HSA-1912416"
R-HSA-162587,"HIV Life Cycle",4,174,0.012876489306593651,0.8154708018190218,0.8154708018190218,12,113,0.010175596578117965,9606,Homo sapiens,"TAF15;NMT2;ATP5C1","","R-HSA-167474;R-HSA-162914;R-HSA-167136;R-HSA-167121;R-HSA-167477;R-HSA-167130;R-HSA-184392;R-HSA-167097;R-HSA-167113;R-HSA-167134;R-HSA-167118;R-HSA-167484"
R-HSA-1236978,"Cross-presentation of soluble exogenous antigens (endosomes)",1,53,0.003922149041663583,0.82116273981255,0.82116273981255,4,6,5.40297163439892E-4,9606,Homo sapiens,"FCGR1B","","R-HSA-1236955;R-HSA-1236939;R-HSA-1236940;R-HSA-1236941"
R-HSA-5689603,"UCH proteinases",2,98,0.0072522755864722855,0.8267565740503023,0.8267565740503023,2,11,9.90544799639802E-4,9606,Homo sapiens,"HIST1H2AE;SMAD7","","R-HSA-5690790;R-HSA-2179291"
R-HSA-774815,"Nucleosome assembly",1,54,0.003996151853770443,0.8268888003298235,0.8268888003298235,2,4,3.6019810895992794E-4,9606,Homo sapiens,"HIST1H2AE","","R-HSA-606287;R-HSA-606289"
R-HSA-606279,"Deposition of new CENPA-containing nucleosomes at the centromere",1,54,0.003996151853770443,0.8268888003298235,0.8268888003298235,2,4,3.6019810895992794E-4,9606,Homo sapiens,"HIST1H2AE","","R-HSA-606287;R-HSA-606289"
R-HSA-189445,"Metabolism of porphyrins",1,54,0.003996151853770443,0.8268888003298235,0.8268888003298235,1,21,0.0018910400720396217,9606,Homo sapiens,"ALAS2","","R-HSA-189442"
R-HSA-397014,"Muscle contraction",5,216,0.015984607415081772,0.8293228811997198,0.8293228811997198,9,39,0.0035119315623592974,9606,Homo sapiens,"ANXA1;CALD1;DYSF;ATP1B1;MYLK","","R-HSA-5263633;R-HSA-445700;R-HSA-445813;R-HSA-445797;R-HSA-445699;R-HSA-5263628;R-HSA-445704;R-HSA-936897;R-HSA-445705"
R-HSA-390466,"Chaperonin-mediated protein folding",2,99,0.007326278398579146,0.8310086228591353,0.8310086228591353,5,19,0.0017109410175596578,9606,Homo sapiens,"TUBB1;KIF13A","","R-HSA-390470;R-HSA-389970;R-HSA-389954;R-HSA-389980;R-HSA-389961"
R-HSA-373080,"Class B/2 (Secretin family receptors)",2,99,0.007326278398579146,0.8310086228591353,0.8310086228591353,2,20,0.0018009905447996398,9606,Homo sapiens,"PTCH1;ADM","","R-HSA-420214;R-HSA-445124"
R-HSA-112310,"Neurotransmitter release cycle",2,99,0.007326278398579146,0.8310086228591353,0.8310086228591353,3,36,0.0032417829806393518,9606,Homo sapiens,"LIN7A;GLS","","R-HSA-70609;R-HSA-5336443;R-HSA-380574"
R-HSA-2299718,"Condensation of Prophase Chromosomes",1,55,0.004070154665877303,0.8324319274415375,0.8324319274415375,8,10,9.004952723998199E-4,9606,Homo sapiens,"HIST1H2AE","","R-HSA-2245218;R-HSA-2288097;R-HSA-2301205;R-HSA-2294580;R-HSA-2172678;R-HSA-2294600;R-HSA-2294574;R-HSA-2294590"
R-HSA-2046104,"alpha-linolenic (omega3) and linoleic (omega6) acid metabolism",1,55,0.004070154665877303,0.8324319274415375,0.8324319274415375,2,25,0.0022512381809995496,9606,Homo sapiens,"ACSL1","","R-HSA-2046085;R-HSA-2046098"
R-HSA-1474244,"Extracellular matrix organization",8,329,0.02434692518315696,0.8370261064237501,0.8370261064237501,35,318,0.02863574966231427,9606,Homo sapiens,"MMP25;SPARC;ADAMTS1;TIMP2;PDGFA;NCAM1;MMP9;THBS1","","R-HSA-1564117;R-HSA-1564179;R-HSA-1592349;R-HSA-3791295;R-HSA-1564112;R-HSA-1604368;R-HSA-1604690;R-HSA-3827958;R-HSA-1602454;R-HSA-1604360;R-HSA-265429;R-HSA-1454791;R-HSA-1564164;R-HSA-2396337;R-HSA-1592270;R-HSA-2424243;R-HSA-1605825;R-HSA-8943959;R-HSA-2681675;R-HSA-1566962;R-HSA-349603;R-HSA-1604350;R-HSA-1604722;R-HSA-1454781;R-HSA-1592436;R-HSA-1592310;R-HSA-2467659;R-HSA-2213200;R-HSA-1474213;R-HSA-1454757;R-HSA-2168982;R-HSA-2485148;R-HSA-1564142;R-HSA-1602466;R-HSA-2168923"
R-HSA-881907,"Gastrin-CREB signalling pathway via PKC and MAPK",6,256,0.018944719899356175,0.8371139489007227,0.8371139489007227,3,29,0.002611436289959478,9606,Homo sapiens,"ANXA1;F2R;XCL1;AVPR1A;FPR2","","R-HSA-749448;R-HSA-749452;R-HSA-379048"
R-HSA-6799198,"Complex I biogenesis",1,57,0.0042181602900910236,0.8429925212638528,0.8429925212638528,5,13,0.0011706438541197659,9606,Homo sapiens,"ND6","","R-HSA-6799202;R-HSA-6799199;R-HSA-6799197;R-HSA-6799196;R-HSA-6799179"
R-HSA-4641258,"Degradation of DVL",1,57,0.0042181602900910236,0.8429925212638528,0.8429925212638528,1,7,6.303466906798739E-4,9606,Homo sapiens,"DACT1","","R-HSA-4641147"
R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",2,102,0.007548286834899726,0.8432062520061738,0.8432062520061738,14,16,0.0014407924358397117,9606,Homo sapiens,"ERAP2;HLA-F","","R-HSA-8951499;R-HSA-983148;R-HSA-983146;R-HSA-983145;R-HSA-983142;R-HSA-983427;R-HSA-983426;R-HSA-983138;R-HSA-983425;R-HSA-983424;R-HSA-983422;R-HSA-983421;R-HSA-983161;R-HSA-983158"
R-HSA-194840,"Rho GTPase cycle",3,144,0.010656404943387848,0.8458638673569493,0.8458638673569493,5,5,4.5024763619990995E-4,9606,Homo sapiens,"NET1;LRG1;RHOBTB1","","R-HSA-194913;R-HSA-194854;R-HSA-194922;R-HSA-195146;R-HSA-194894"
R-HSA-8878166,"Transcriptional regulation by RUNX2",3,144,0.010656404943387848,0.8458638673569493,0.8458638673569493,6,84,0.007564160288158487,9606,Homo sapiens,"SMAD4;YES1;AKT3","","R-HSA-8878023;R-HSA-8877941;R-HSA-8939963;R-HSA-8937820;R-HSA-8878013;R-HSA-8937844"
R-HSA-2162123,"Synthesis of Prostaglandins (PG) and Thromboxanes (TX)",1,58,0.004292163102197884,0.8480211000911674,0.8480211000911674,2,32,0.0028815848716794235,9606,Homo sapiens,"AKR1C3","","R-HSA-2161549;R-HSA-2161614"
R-HSA-203765,"eNOS activation and regulation",1,58,0.004292163102197884,0.8480211000911674,0.8480211000911674,1,38,0.0034218820351193157,9606,Homo sapiens,"ZDHHC21","","R-HSA-203567"
R-HSA-202131,"Metabolism of nitric oxide",1,58,0.004292163102197884,0.8480211000911674,0.8480211000911674,1,38,0.0034218820351193157,9606,Homo sapiens,"ZDHHC21","","R-HSA-203567"
R-HSA-163200,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",3,146,0.010804410567601569,0.8523774246898512,0.8523774246898512,10,29,0.002611436289959478,9606,Homo sapiens,"ND6;ATP5C1;UQCRC2","","R-HSA-164834;R-HSA-164832;R-HSA-163217;R-HSA-6799202;R-HSA-6799199;R-HSA-164651;R-HSA-164840;R-HSA-6799197;R-HSA-6799196;R-HSA-6799179"
R-HSA-197264,"Nicotinamide salvaging",1,59,0.004366165914304744,0.8528889813318485,0.8528889813318485,1,12,0.001080594326879784,9606,Homo sapiens,"NAMPT","","R-HSA-197250"
R-HSA-1236975,"Antigen processing-Cross presentation",4,186,0.013764523051875971,0.8531940517715964,0.8531940517715964,12,23,0.0020711391265195857,9606,Homo sapiens,"NCF4;TLR10;HLA-F;FCGR1B","","R-HSA-8863895;R-HSA-8863973;R-HSA-1236967;R-HSA-1236964;R-HSA-1236965;R-HSA-1236954;R-HSA-1236971;R-HSA-1236955;R-HSA-1236939;R-HSA-1236943;R-HSA-1236940;R-HSA-1236941"
R-HSA-422475,"Axon guidance",15,585,0.04329164508251314,0.8539394638305607,0.8539394638305607,48,297,0.02674470959027465,9606,Homo sapiens,"SEMA4A;YES1;LIMK2;RPS4Y1;MMP9;GSPT1;DNM3;TUBB1;RPL38;NCAM1;RPS11;PRKACB;RPS24","","R-HSA-525833;R-HSA-391872;R-HSA-3928627;R-HSA-445071;R-HSA-419087;R-HSA-3928628;R-HSA-445077;R-HSA-3928623;R-HSA-9010641;R-HSA-9014610;R-HSA-3928608;R-HSA-374681;R-HSA-419033;R-HSA-3928602;R-HSA-3928607;R-HSA-4093336;R-HSA-3928604;R-HSA-375149;R-HSA-375148;R-HSA-375151;R-HSA-3928657;R-HSA-375144;R-HSA-3928651;R-HSA-392053;R-HSA-375157;R-HSA-422454;R-HSA-4093327;R-HSA-555065;R-HSA-3928584;R-HSA-3928648;R-HSA-392054;R-HSA-416690;R-HSA-9014652;R-HSA-392051;R-HSA-375155;R-HSA-375154;R-HSA-3928642;R-HSA-391868;R-HSA-391871;R-HSA-3928577;R-HSA-8854908;R-HSA-3928583;R-HSA-391865;R-HSA-375161;R-HSA-375160;R-HSA-3928645;R-HSA-391867;R-HSA-391866"
R-HSA-391251,"Protein folding",2,105,0.007770295271220307,0.8546007518025105,0.8546007518025105,11,28,0.0025213867627194957,9606,Homo sapiens,"TUBB1;KIF13A","","R-HSA-389956;R-HSA-390470;R-HSA-389974;R-HSA-389969;R-HSA-389955;R-HSA-389970;R-HSA-389954;R-HSA-389980;R-HSA-389964;R-HSA-389961;R-HSA-389976"
R-HSA-8856688,"Golgi-to-ER retrograde transport",3,147,0.01087841337970843,0.8555434507133385,0.8555434507133385,7,18,0.0016208914903196759,9606,Homo sapiens,"TMED10;TUBB1;TMED2","","R-HSA-8849350;R-HSA-6811427;R-HSA-6811426;R-HSA-6811423;R-HSA-6811418;R-HSA-6811417;R-HSA-8849353"
R-HSA-6805567,"Keratinization",5,226,0.016724635536150372,0.8568868018082505,0.8568868018082505,16,34,0.003061683926159388,9606,Homo sapiens,"KRT23;PI3;DSC2","","R-HSA-6814695;R-HSA-6806629;R-HSA-6805573;R-HSA-6814734;R-HSA-6814764;R-HSA-6805546;R-HSA-6810357;R-HSA-6806613;R-HSA-6814387;R-HSA-6811539;R-HSA-6806610;R-HSA-6809393;R-HSA-8942224;R-HSA-6809663;R-HSA-6814298;R-HSA-6810937"
R-HSA-6802949,"Signaling by RAS mutants",1,60,0.004440168726411604,0.85760128900034,0.85760128900034,1,8,7.203962179198559E-4,9606,Homo sapiens,"SPRED1","","R-HSA-6802834"
R-HSA-6794361,"Neurexins and neuroligins",1,60,0.004440168726411604,0.85760128900034,0.85760128900034,1,19,0.0017109410175596578,9606,Homo sapiens,"LIN7A","","R-HSA-6794352"
R-HSA-5339562,"Uptake and actions of bacterial toxins",1,60,0.004440168726411604,0.85760128900034,0.85760128900034,1,65,0.00585321927059883,9606,Homo sapiens,"PLBD1","","R-HSA-8936356"
R-HSA-2168880,"Scavenging of heme from plasma",2,106,0.007844298083327166,0.8582280309342517,0.8582280309342517,3,12,0.001080594326879784,9606,Homo sapiens,"CD163;HP","","R-HSA-2168883;R-HSA-2168885;R-HSA-2230938"
R-HSA-5654736,"Signaling by FGFR1",1,61,0.004514171538518463,0.8621629840891574,0.8621629840891574,1,48,0.004322377307519136,9606,Homo sapiens,"SPRED1","","R-HSA-5654510"
R-HSA-381340,"Transcriptional regulation of white adipocyte differentiation",2,108,0.007992303707540886,0.8652358236129347,0.8652358236129347,10,18,0.0016208914903196759,9606,Homo sapiens,"MED13;THRAP3","","R-HSA-1183058;R-HSA-560472;R-HSA-560473;R-HSA-560491;R-HSA-560493;R-HSA-560510;R-HSA-381309;R-HSA-1183003;R-HSA-560498;R-HSA-560517"
R-HSA-70171,"Glycolysis",2,108,0.007992303707540886,0.8652358236129347,0.8652358236129347,2,24,0.002161188653759568,9606,Homo sapiens,"PFKFB3;PRKACB","","R-HSA-71802;R-HSA-163773"
R-HSA-5250924,"B-WICH complex positively regulates rRNA expression",1,62,0.0045881743506253235,0.8665788697439868,0.8665788697439868,1,3,2.70148581719946E-4,9606,Homo sapiens,"HIST1H2AE","","R-HSA-5250938"
R-HSA-6811436,"COPI-independent Golgi-to-ER retrograde traffic",1,62,0.0045881743506253235,0.8665788697439868,0.8665788697439868,2,7,6.303466906798739E-4,9606,Homo sapiens,"TUBB1","","R-HSA-8849350;R-HSA-8849353"
R-HSA-5610783,"Degradation of GLI2 by the proteasome",1,62,0.0045881743506253235,0.8665788697439868,0.8665788697439868,1,5,4.5024763619990995E-4,9606,Homo sapiens,"PRKACB","","R-HSA-5610717"
R-HSA-5610785,"GLI3 is processed to GLI3R by the proteasome",1,62,0.0045881743506253235,0.8665788697439868,0.8665788697439868,1,5,4.5024763619990995E-4,9606,Homo sapiens,"PRKACB","","R-HSA-5610720"
R-HSA-112043,"PLC beta mediated events",1,62,0.0045881743506253235,0.8665788697439868,0.8665788697439868,4,23,0.0020711391265195857,9606,Homo sapiens,"PRKACB","","R-HSA-111925;R-HSA-111924;R-HSA-8951727;R-HSA-111919"
R-HSA-5610780,"Degradation of GLI1 by the proteasome",1,62,0.0045881743506253235,0.8665788697439868,0.8665788697439868,1,6,5.40297163439892E-4,9606,Homo sapiens,"PRKACB","","R-HSA-5610741"
R-HSA-8956320,"Nucleobase biosynthesis",1,62,0.0045881743506253235,0.8665788697439868,0.8665788697439868,3,23,0.0020711391265195857,9606,Homo sapiens,"GART","","R-HSA-73810;R-HSA-73813;R-HSA-73814"
R-HSA-977443,"GABA receptor activation",1,62,0.0045881743506253235,0.8665788697439868,0.8665788697439868,1,9,8.104457451598379E-4,9606,Homo sapiens,"KCNJ15","","R-HSA-1013020"
R-HSA-3214815,"HDACs deacetylate histones",1,63,0.004662177162732184,0.8708535962747657,0.8708535962747657,4,4,3.6019810895992794E-4,9606,Homo sapiens,"HIST1H2AE","","R-HSA-3777129;R-HSA-3782637;R-HSA-3782655;R-HSA-3769447"
R-HSA-174084,"Autodegradation of Cdh1 by Cdh1:APC/C",1,63,0.004662177162732184,0.8708535962747657,0.8708535962747657,2,2,1.8009905447996397E-4,9606,Homo sapiens,"ANAPC5","","R-HSA-174058;R-HSA-174057"
R-HSA-73777,"RNA Polymerase I Chain Elongation",1,63,0.004662177162732184,0.8708535962747657,0.8708535962747657,1,1,9.004952723998198E-5,9606,Homo sapiens,"HIST1H2AE","","R-HSA-74986"
R-HSA-2980766,"Nuclear Envelope Breakdown",1,63,0.004662177162732184,0.8708535962747657,0.8708535962747657,3,13,0.0011706438541197659,9606,Homo sapiens,"LMNB1","","R-HSA-5229194;R-HSA-2993898;R-HSA-5244669"
R-HSA-193648,"NRAGE signals death through JNK",1,63,0.004662177162732184,0.8708535962747657,0.8708535962747657,1,7,6.303466906798739E-4,9606,Homo sapiens,"NET1","","R-HSA-205039"
R-HSA-112040,"G-protein mediated events",1,63,0.004662177162732184,0.8708535962747657,0.8708535962747657,4,32,0.0028815848716794235,9606,Homo sapiens,"PRKACB","","R-HSA-111925;R-HSA-111924;R-HSA-8951727;R-HSA-111919"
R-HSA-3214847,"HATs acetylate histones",2,110,0.008140309331754607,0.8719250174200257,0.8719250174200257,3,15,0.0013507429085997298,9606,Homo sapiens,"TAF15;HIST1H2AE","","R-HSA-3321975;R-HSA-3301237;R-HSA-3662335"
R-HSA-5578775,"Ion homeostasis",1,64,0.004736179974839044,0.8749916660081022,0.8749916660081022,1,15,0.0013507429085997298,9606,Homo sapiens,"ATP1B1","","R-HSA-936897"
R-HSA-429914,"Deadenylation-dependent mRNA decay",1,65,0.004810182786945904,0.8789974379859737,0.8789974379859737,1,10,9.004952723998199E-4,9606,Homo sapiens,"EXOSC1","","R-HSA-430028"
R-HSA-5621480,"Dectin-2 family",1,65,0.004810182786945904,0.8789974379859737,0.8789974379859737,1,12,0.001080594326879784,9606,Homo sapiens,"CLEC4D","","R-HSA-5621353"
R-HSA-3299685,"Detoxification of Reactive Oxygen Species",1,65,0.004810182786945904,0.8789974379859737,0.8789974379859737,1,34,0.003061683926159388,9606,Homo sapiens,"NCF4","","R-HSA-1222376"
R-HSA-2559580,"Oxidative Stress Induced Senescence",2,114,0.008436320580182047,0.8843964172838572,0.8843964172838572,11,39,0.0035119315623592974,9606,Homo sapiens,"TFDP2;HIST1H2AE","","R-HSA-3229089;R-HSA-3222593;R-HSA-3223200;R-HSA-3240787;R-HSA-3240295;R-HSA-3240777;R-HSA-3240765;R-HSA-3240783;R-HSA-3240766;R-HSA-3240782;R-HSA-3229102"
R-HSA-174154,"APC/C:Cdc20 mediated degradation of Securin",1,67,0.004958188411159624,0.8866288355747101,0.8866288355747101,3,3,2.70148581719946E-4,9606,Homo sapiens,"ANAPC5","","R-HSA-174144;R-HSA-174202;R-HSA-174121"
R-HSA-983189,"Kinesins",1,67,0.004958188411159624,0.8866288355747101,0.8866288355747101,2,14,0.0012606933813597478,9606,Homo sapiens,"TUBB1","","R-HSA-983259;R-HSA-983266"
R-HSA-156590,"Glutathione conjugation",1,67,0.004958188411159624,0.8866288355747101,0.8866288355747101,1,14,0.0012606933813597478,9606,Homo sapiens,"MGST1","","R-HSA-176059"
R-HSA-2022090,"Assembly of collagen fibrils and other multimeric structures",1,67,0.004958188411159624,0.8866288355747101,0.8866288355747101,1,26,0.0023412877082395317,9606,Homo sapiens,"MMP9","","R-HSA-2213200"
R-HSA-611105,"Respiratory electron transport",2,115,0.008510323392288906,0.8873339748102147,0.8873339748102147,7,19,0.0017109410175596578,9606,Homo sapiens,"ND6;UQCRC2","","R-HSA-163217;R-HSA-6799202;R-HSA-6799199;R-HSA-164651;R-HSA-6799197;R-HSA-6799196;R-HSA-6799179"
R-HSA-5617472,"Activation of anterior HOX genes in hindbrain development during early embryogenesis",2,116,0.008584326204395767,0.8902023112071801,0.8902023112071801,31,43,0.0038721296713192257,9606,Homo sapiens,"MEIS1;HIST1H2AE","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617452;R-HSA-5617454;R-HSA-5617641;R-HSA-6810139;R-HSA-5617896;R-HSA-5617642"
R-HSA-5619507,"Activation of HOX genes during differentiation",2,116,0.008584326204395767,0.8902023112071801,0.8902023112071801,31,43,0.0038721296713192257,9606,Homo sapiens,"MEIS1;HIST1H2AE","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617452;R-HSA-5617454;R-HSA-5617641;R-HSA-6810139;R-HSA-5617896;R-HSA-5617642"
R-HSA-8873719,"RAB geranylgeranylation",1,68,0.005032191223266484,0.8902625030784872,0.8902625030784872,2,5,4.5024763619990995E-4,9606,Homo sapiens,"RAB27B","","R-HSA-8870469;R-HSA-8870466"
R-HSA-3371497,"HSP90 chaperone cycle for steroid hormone receptors (SHR)",1,68,0.005032191223266484,0.8902625030784872,0.8902625030784872,1,12,0.001080594326879784,9606,Homo sapiens,"TUBB1","","R-HSA-5618080"
R-HSA-8956321,"Nucleotide salvage",1,68,0.005032191223266484,0.8902625030784872,0.8902625030784872,1,21,0.0018910400720396217,9606,Homo sapiens,"CDA","","R-HSA-73608"
R-HSA-381119,"Unfolded Protein Response (UPR)",3,160,0.011840449937097609,0.8915955528142315,0.8915955528142315,1,95,0.008554705087798289,9606,Homo sapiens,"CXCL8;EXOSC1","","R-HSA-517731"
R-HSA-1442490,"Collagen degradation",1,69,0.0051061940353733445,0.8937799650095812,0.8937799650095812,9,34,0.003061683926159388,9606,Homo sapiens,"MMP9","","R-HSA-1564117;R-HSA-1564164;R-HSA-1474213;R-HSA-1454757;R-HSA-1564179;R-HSA-1564112;R-HSA-2168982;R-HSA-1564142;R-HSA-2168923"
R-HSA-5658442,"Regulation of RAS by GAPs",1,70,0.005180196847480204,0.8971849294185406,0.8971849294185406,5,5,4.5024763619990995E-4,9606,Homo sapiens,"SPRED1","","R-HSA-5658438;R-HSA-5658231;R-HSA-5658435;R-HSA-5658430;R-HSA-5658424"
R-HSA-6782315,"tRNA modification in the nucleus and cytosol",1,70,0.005180196847480204,0.8971849294185406,0.8971849294185406,2,36,0.0032417829806393518,9606,Homo sapiens,"TRMT13","","R-HSA-6788684;R-HSA-6788668"
R-HSA-5619115,"Disorders of transmembrane transporters",5,245,0.018130688966180714,0.8990676478675388,0.8990676478675388,5,87,0.007834308869878433,9606,Homo sapiens,"SLC22A4;NET1;ABCB1;AVPR1A","","R-HSA-5659764;R-HSA-5621425;R-HSA-5678749;R-HSA-5660840;R-HSA-5625674"
